ngram,count_all,count_high,share_all,share_high,lift_high_vs_all
짐은,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
만난,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
티슈진,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
봤더니,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
누구도,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
볼만,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
70만원,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
주간,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
시작한,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
잔금,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
fda가,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
변종,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
주린인데요,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
제조과정과,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
인생이,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
해운주,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
공포가,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
스타트업,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
주주간담회,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
확정이네요,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
플레이,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
조현아,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
참고해보세요,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
깊은,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
위임장,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
궁금하면,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
그린,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
체코원전,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
너희들이,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
버렸다,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
더욱,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
쥐고,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
잘한거,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
방울,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
버핏,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
뉴스뜸,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
무상주,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
먹게,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
게임이,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
상폐는,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
보기에,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
부탁이다,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
hdc,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
이럼,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
날아갑니다,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
할배다,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
인수합병,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
공지사항,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
쉬세요,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
이슈는,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
nhk,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
말이되냐,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
사전,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
잡는데,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
웃겨,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
개식용에,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
매출액이,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
우한폐렴은,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
대에서,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
전자공시,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
상폐시즌,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
도박,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
문의드립니다,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
7월1일,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
이제그만,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
드림텍,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
중간,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
더럽다,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
길지만,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
온라인서명,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
상원,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
7월2일,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
싸우지들,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
유죄,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
넥스원,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
딸랑,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
현실이,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
1월을,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
에이비엘바이오,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
본주,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
발표후,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
마무리하며,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
따라서,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
머여,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
임상시험,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
30만주,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
끝난것,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
걱정들,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
사명을,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
있니,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
급등중,23,9,6.777024120312804e-05,0.0002578501031400413,3.804768856690152
매수한,41,16,0.00012080782127514129,0.00045840018336007336,3.794457829978254
생각하는,18,7,5.303758007201325e-05,0.00020055008022003208,3.781282629179718
